RegionName,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
England,2020-10-23,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-24,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,39118703.76,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-25,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-26,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,7682753.94,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-27,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-28,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-29,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-30,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,106539123.85,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-10-31,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-11-01,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-11-02,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-11-03,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-11-04,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,65.74,65.74,72.62,72.62,67.71,67.71,63.1,63.1,100.0,100.0
England,2020-11-05,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-06,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-07,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-08,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-09,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-10,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-11,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-12,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-13,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-14,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-15,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-16,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,125000000.0,3.0,1.0,0.0,,3.0,1.0,,77.78,77.78,80.95,80.95,74.48,74.48,70.83,70.83,100.0,100.0
England,2020-11-17,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-18,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-19,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-20,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-21,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-22,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-23,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-24,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-25,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,257665713102.11,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-26,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-27,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-28,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-29,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-11-30,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,75.0,75.0,77.38,77.38,72.92,72.92,69.05,69.05,100.0,100.0
England,2020-12-01,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,75.0,75.0,77.38,77.38,70.83,70.83,66.67,66.67,100.0,100.0
England,2020-12-02,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,75.0,75.0,77.38,77.38,70.83,70.83,66.67,66.67,100.0,100.0
England,2020-12-03,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,67.59,67.59,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0
England,2020-12-04,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,67.59,67.59,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0
England,2020-12-05,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,67.59,67.59,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0
England,2020-12-06,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,67.59,67.59,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0
England,2020-12-07,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,67.59,67.59,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0
England,2020-12-08,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-09,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-10,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-11,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-12,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-13,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-14,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-15,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-16,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-17,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-18,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,67.59,67.59,72.62,72.62,70.42,70.42,66.19,66.19,100.0,100.0
England,2020-12-19,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,71.3,71.3,72.62,72.62,72.5,72.5,68.57,68.57,100.0,100.0
England,2020-12-20,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,71.3,71.3,72.62,72.62,72.5,72.5,68.57,68.57,100.0,100.0
England,2020-12-21,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,71.3,71.3,72.62,72.62,72.5,72.5,68.57,68.57,100.0,100.0
England,2020-12-22,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,71.3,71.3,72.62,72.62,72.5,72.5,68.57,68.57,100.0,100.0
England,2020-12-23,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,71.3,71.3,72.62,72.62,72.5,72.5,68.57,68.57,100.0,100.0
England,2020-12-24,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-25,1.0,1.0,3.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,72.69,72.69,76.19,76.19,73.28,73.28,69.46,69.46,100.0,100.0
England,2020-12-26,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-27,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-28,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-29,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-30,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2020-12-31,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2021-01-01,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2021-01-02,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2021-01-03,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2021-01-04,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,,74.07,74.07,76.19,76.19,74.06,74.06,70.36,70.36,100.0,100.0
England,2021-01-05,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,6200000000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
England,2021-01-06,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
